run_id,random_seed,model_type,config_type,acc_mean,acc_std,prec_mean,prec_std,rec_mean,rec_std,f1_mean,f1_std,tp_mean,tp_std,fp_mean,fp_std,param_n_estimators,param_learning_rate,param_max_depth,param_subsample,param_colsample_bytree,param_min_child_weight,param_reg_alpha,param_reg_lambda
60,60,xgb,random,0.6428,0.009431860898041286,0.6457218441672861,0.01033916488823103,0.6258046269585383,0.02407943774683468,0.6353150871687007,0.01324701070919021,311.4,11.976643937263894,171.0,10.620734437881403,305.0,0.1461976957920333,5.0,0.6615913384841097,0.8328747851441545,2.0,0.74842802731882,1.5607951638015345
61,61,xgb,random,0.6616000000000002,0.008114185110040325,0.6670147715051092,0.003683376866961296,0.6386649212544343,0.024002616436042516,0.6523443912785459,0.013729953491171967,317.8,11.956588142108098,158.6,4.6303347611160905,199.0,0.15936471124889298,3.0,0.9386633841035263,0.7497756536733196,2.0,0.0035455468097308485,2.34728869327677
62,62,xgb,random,0.6684,0.013778243719719845,0.6749237642584649,0.014671242396164406,0.6438979257068516,0.022868123009986675,0.6588571634599651,0.0160790907107322,320.4,11.288932633336067,154.4,9.436100889668358,118.0,0.11134514148061071,4.0,0.9230425486404414,0.7057009999048872,2.0,0.8864141351799908,1.065650903326277
63,63,xgb,random,0.6444000000000001,0.008236504112789608,0.6436962054029032,0.0066392963756087475,0.6390705679862306,0.019319027234472555,0.6412600686874897,0.011793012682174529,318.0,9.57078889120432,176.0,5.366563145999495,144.0,0.10290383956907082,5.0,0.5358353015991768,0.9109119480588979,3.0,0.7855495680577067,1.988675647126036
64,64,xgb,random,0.6634,0.007227724399837067,0.6720781675255401,0.0167553179299617,0.6342375538370787,0.023264260237224336,0.6520563390992609,0.0079046055725931,315.6,11.672189169131897,154.6,16.05739704933524,219.0,0.11277179628118034,4.0,0.7249294494277263,0.7285099126973593,9.0,0.3133373611975704,1.089718922003161
65,65,xgb,random,0.6700000000000002,0.009959919678390952,0.6717673646320336,0.011040111486272574,0.65918321172012,0.020752462402602864,0.6652053052769498,0.011921437824641605,328.0,10.019980039900279,160.4,9.666436778875658,217.0,0.034710407925387085,8.0,0.6879524371498996,0.7099811967588081,7.0,0.16295022250708835,1.8986275064555331
66,66,xgb,random,0.6682,0.013991425945914173,0.672404917867561,0.010264803177243353,0.6491228495470818,0.02790189267751936,0.6604063638517597,0.018880013555703817,323.0,13.798550648528272,157.2,3.370459909270543,120.0,0.059310349896959456,6.0,0.6813427330884438,0.8395544377228157,6.0,0.904821464800912,2.3432659917833862
67,67,xgb,random,0.6422000000000001,0.014770240350109418,0.644361845226521,0.011319301250877207,0.6262248187922717,0.030743159743047255,0.6349463485727651,0.020650763729820977,311.6,15.107613974417005,171.8,5.564171097297422,302.0,0.17270294161799465,4.0,0.665795910506717,0.529998964780309,4.0,0.7561352918483811,2.337622370165859
68,68,xgb,random,0.6716,0.00717216843081645,0.6729836702283475,0.006968293962335203,0.6615888099682431,0.01471710772514173,0.6671508173494741,0.008772748223359573,329.2,7.025667228100119,160.0,5.621387729022079,302.0,0.05209432919976728,7.0,0.8053883912485752,0.6481939791478635,7.0,0.32266640733806584,1.1182425722494775
69,69,xgb,random,0.6654,0.014623269128344742,0.6715985965282141,0.019458971264796954,0.6426971467358367,0.01868486433310304,0.6565394222191806,0.013115880000454078,319.8,9.086253353280439,156.8,14.538225476308998,154.0,0.09023680732667563,6.0,0.6751262626117057,0.8947046282154463,7.0,0.14305329511753428,1.0626445875313442
70,70,xgb,random,0.6294,0.015435025105259804,0.632030465865212,0.017051389097290065,0.611725776344816,0.01762847627310854,0.6215871524812026,0.015054710504334453,304.4,8.957678270623475,177.4,11.723480711802276,314.0,0.16086394416138233,7.0,0.562761909906455,0.5852866668881198,6.0,0.14800810092978367,2.2190682044864136
71,71,xgb,random,0.6688000000000001,0.008447484832777158,0.6732476845544241,0.005509695103594997,0.6495204156666908,0.018044874111942676,0.6610987270643095,0.011749356147486066,323.2,8.930845424706442,156.8,2.227105745132009,207.0,0.14386799520246607,3.0,0.8564588174175376,0.5847643871477171,1.0,0.7883107006384493,1.9452085687596747
72,72,xgb,random,0.6374000000000001,0.012338557452149755,0.6380521807658834,0.013581732588950915,0.6277932656178032,0.023465374253974457,0.6326147206786902,0.014478921574173662,312.4,11.943198901466893,177.4,12.009995836801943,375.0,0.13265139499180312,8.0,0.5355825065418596,0.8241709709637413,8.0,0.6426342183058991,2.389809447129578
73,73,xgb,random,0.6558,0.009537295214053101,0.6616561545211368,0.011617124380162212,0.631440853959096,0.012644007776047362,0.6460943171431622,0.009165795941770387,314.2,6.046486583132389,160.8,8.588364221433554,246.0,0.11079313964534203,3.0,0.5866905920589611,0.7593431863672621,8.0,0.0859074536262453,2.232350670875527
74,74,xgb,random,0.6372,0.013919770113044265,0.6376809263837684,0.014896520986780801,0.6278191235768021,0.016887870127924653,0.6326188727525572,0.0141206806204168,312.4,8.309031231136395,177.6,9.850888284819803,237.0,0.16973444274872976,7.0,0.6635426005407173,0.6244302380424167,4.0,0.6613284133782242,1.9209825140591332
75,75,xgb,random,0.6534000000000001,0.008822698000045119,0.6578008229546259,0.009378746685432862,0.6326456732362045,0.01080682252823072,0.6449432918410802,0.008945434491364828,314.8,5.1146847410177685,163.8,5.741080037762929,348.0,0.136833756416251,4.0,0.9440553349501286,0.9648290885870345,3.0,0.533186156632571,1.4717725990392168
76,76,xgb,random,0.6614000000000001,0.015081114017207098,0.6664635425805476,0.018850366960724677,0.6406713372605108,0.010018209571990372,0.6532293332506598,0.012850807063974169,318.8,5.1146847410177685,159.8,12.155657119218196,261.0,0.10769894579684795,3.0,0.6673763122857626,0.5968567593367713,3.0,0.856685518937633,1.6370261887467987
77,77,xgb,random,0.6742000000000001,0.0061773780845922055,0.673419845699561,0.010561837781936376,0.6712200916341422,0.013353189756851354,0.6721411771491846,0.005173318263051469,334.0,6.6932802122726045,162.2,10.166612021711067,315.0,0.034854890676806416,7.0,0.8768561148645884,0.5696572840513675,1.0,0.34115110179783437,2.2779641647063333
78,78,xgb,random,0.6508,0.007934733769950957,0.6533288441235875,0.01173218593457625,0.6362520504553425,0.004548796446645722,0.6445866731745504,0.004130728438209327,316.6,2.4166091947189146,168.2,9.516301802696256,297.0,0.16309995384621956,3.0,0.8993480339519009,0.9000542958289413,5.0,0.7606209251584098,2.4873447840099763
79,79,xgb,random,0.6660000000000001,0.009959919678390996,0.6687851119214846,0.010256398027764409,0.6519478315677196,0.02694725479304883,0.6599201180333012,0.014343347355887881,324.4,13.184839779079606,160.8,10.244998779892558,289.0,0.10021011389221726,7.0,0.9069010844423553,0.7170950316648108,8.0,0.3213640316096379,2.0583479942148264
80,80,xgb,random,0.6472,0.01688075827680737,0.6488714120285163,0.01478925313024719,0.6338706940437808,0.034518296259255225,0.640938399982846,0.022566081966613603,315.4,16.918628786045282,170.6,9.748846085563152,275.0,0.13142344873332196,6.0,0.6349344855364751,0.8372409373444962,8.0,0.8825398436572417,1.9820235999174913
81,81,xgb,random,0.6648000000000001,0.007833262411026463,0.6688868304038136,0.010305334005693832,0.6466970497684905,0.013054739950185208,0.6575035512152382,0.008499207674639526,321.8,6.675327707311454,159.4,7.863841300534999,293.0,0.08112733150339524,6.0,0.8325977284976065,0.9500428432131734,2.0,0.2482102251210051,1.5182388888192124
82,82,xgb,random,0.6734000000000001,0.01011137972781164,0.677003742706938,0.012937080804441175,0.6579646554022933,0.018588840989909775,0.6671418219511976,0.010852661381113717,327.4,9.134549797335389,156.4,10.248902380255165,231.0,0.04320206370863776,6.0,0.8119496061676899,0.889021153657708,3.0,0.6556181010539374,2.416239723524961
83,83,xgb,random,0.6744000000000001,0.0037202150475476583,0.6826330927588671,0.006189849631223721,0.6463043320161935,0.01244524525073918,0.6638651379489093,0.0055901808361851785,321.6,6.151422599691879,149.6,6.343500610861482,182.0,0.11484862523204188,3.0,0.9534267514092118,0.6368665427989014,5.0,0.3867360667480175,1.9868183225995777
84,84,xgb,random,0.6526000000000001,0.012451505933018714,0.6538821025215101,0.009607679095814017,0.6414923274587283,0.03698533762046707,0.6470861771938823,0.020812022712145797,319.2,18.301912468373352,169.0,11.260550608207398,341.0,0.08553634741733987,8.0,0.657796307014227,0.685256376825683,2.0,0.2754019958793309,0.7196162679540223
85,85,xgb,random,0.6298,0.015144636014114053,0.6291006405903119,0.012106220659442831,0.6225667256551357,0.032343104072280034,0.6256064251642407,0.021648714843715132,309.8,16.302147097851865,182.4,4.841487374764082,260.0,0.10634296029681105,6.0,0.5242880458153736,0.8733298267182206,2.0,0.37324974209927675,1.2385571871464731
86,86,xgb,random,0.6254000000000001,0.008522910301065015,0.6268614640702002,0.006284806776502579,0.6105443908430502,0.022414959805364603,0.6184310870267534,0.013182574791084999,303.8,10.961751684835777,180.8,5.844655678480983,248.0,0.17896065653163168,7.0,0.576318871650123,0.8772964057627615,2.0,0.42164722079002415,2.2120477521770416
87,87,xgb,random,0.6422,0.009744742172063876,0.6477776610313309,0.009748031970838936,0.6157596179486557,0.01683537099004456,0.6312805934767229,0.012018455133714252,306.4,8.309031231136395,166.6,5.885575587824865,287.0,0.07100475866817983,9.0,0.5489160886576936,0.6203724578905905,1.0,0.5474529344525135,1.9383065958575159
88,88,xgb,random,0.6554,0.01585685971433185,0.6602294751191953,0.016360402745222772,0.6342779568980147,0.036400113743880226,0.6464364001931279,0.02149032464014173,315.6,17.816845961056067,162.6,13.661625086350453,388.0,0.10607245323196202,5.0,0.8262089375268116,0.8611118260770707,1.0,0.7142971018711349,1.9346767641828015
89,89,xgb,random,0.6632,0.011303096920755843,0.664445250665826,0.0103112534032745,0.6531534589060468,0.026219953640151852,0.6584779379580745,0.015346093185510782,325.0,12.821856339859686,164.2,9.130169768410662,386.0,0.06839057014675053,9.0,0.6433264355991843,0.8174003867960912,3.0,0.015990073460554255,0.8051904577678375
90,90,xgb,random,0.6654,0.020558210038814168,0.6695262005488533,0.020481046730855292,0.6467253319111456,0.02705673523802994,0.6578240325686622,0.022622669769476595,321.8,13.212115651930995,158.8,9.987992791347018,257.0,0.053652849151411094,6.0,0.6549256663937038,0.7049210711795026,3.0,0.2677095144131617,1.1681023149767582
91,91,xgb,random,0.6237999999999999,0.010400000000000008,0.6248924061467772,0.011055202359419172,0.6105330779859882,0.012209435365344646,0.6175927053665535,0.010638871802530854,303.8,6.013318551349163,182.4,6.681317235396026,278.0,0.17861761331076226,5.0,0.648249844350536,0.546666834240384,5.0,0.4583770910294558,1.577739784901779
