run_id,random_seed,model_type,config_type,acc_mean,acc_std,prec_mean,prec_std,rec_mean,rec_std,f1_mean,f1_std,tp_mean,tp_std,fp_mean,fp_std,param_n_estimators,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_criterion,param_class_weight
16,16,rf,random,0.6312,0.015458331087151693,0.6589894856017543,0.021947441877938546,0.5381703877885788,0.027881809043751364,0.5919422001601851,0.019796153597414105,267.8,13.99142594591416,139.0,15.139352694220449,219.0,9.0,3.0,3.0,entropy,
17,17,rf,random,0.6372000000000001,0.024136279746472967,0.6650439446467814,0.029209656625233754,0.5458235355910565,0.03132147786598673,0.5993554217386735,0.028779596124748265,271.6,15.551205741035002,136.8,12.936769303036982,161.0,10.0,2.0,9.0,entropy,
18,18,rf,random,0.633,0.011454256850621092,0.6642801859881653,0.015990210444383604,0.5313673203881926,0.021855890912232084,0.5901433829891175,0.015465774949571378,264.4,10.669582934679312,133.8,10.264501936285072,348.0,6.0,4.0,2.0,gini,
19,19,rf,random,0.6282000000000001,0.017336666346215484,0.6547248585149978,0.020704209454279386,0.5349850104643927,0.0231079551660723,0.588693722649593,0.020779789538894585,266.2,11.303096920755832,140.4,9.43610088966836,143.0,4.0,3.0,7.0,gini,balanced
20,20,rf,random,0.6412,0.011685888926393244,0.6721473244424063,0.011461350676438055,0.5441944841741211,0.02565427172933942,0.601215946435427,0.01879129014228312,270.8,12.952219886953742,132.0,5.656854249492381,405.0,6.0,3.0,9.0,entropy,balanced
21,21,rf,random,0.6335999999999999,0.02421239352067451,0.6651358809081059,0.02463892069499507,0.5293334303006796,0.047431907120876346,0.5888274132951168,0.03712325785866127,263.4,23.64402672981064,132.2,9.96794863550169,257.0,6.0,1.0,6.0,entropy,
22,22,rf,random,0.6355999999999999,0.011586198686368203,0.6617941372464045,0.015526837013598756,0.5478307596583517,0.010943810166723817,0.5993996576347371,0.011889197956747605,272.6,5.4258639865002145,139.4,7.9145435749637505,423.0,6.0,1.0,6.0,gini,balanced
23,23,rf,random,0.643,0.016887865466067655,0.6646635874066973,0.016276341693858675,0.5695490210338335,0.02618040214943597,0.6133452285994649,0.02178676085271941,283.4,12.86234815265082,142.8,5.192301994298868,133.0,8.0,3.0,2.0,gini,balanced
24,24,rf,random,0.6434,0.014527215837867914,0.6670335623945998,0.02241884574729041,0.5683450098179439,0.026423532833179317,0.6131290905546383,0.01628021091296053,282.8,12.967652061957862,141.8,16.54569430395715,468.0,10.0,4.0,2.0,gini,balanced
25,25,rf,random,0.6298,0.020585431741889718,0.6499722881507057,0.020842654909184417,0.5534249674755359,0.03441528888479558,0.597612254195857,0.028190363840725707,275.4,17.3735431043872,148.0,7.183313998427188,182.0,10.0,3.0,4.0,gini,balanced
26,26,rf,random,0.6374000000000001,0.01400856880626998,0.6688511119598733,0.01693678145140663,0.537803527995281,0.025932344342709114,0.5958825320498976,0.019302538292162042,267.6,12.674383614203887,132.6,10.229369482035537,359.0,7.0,3.0,8.0,gini,
27,27,rf,random,0.6258,0.012702755606560347,0.6431616356824742,0.017195198581472743,0.5582668702980939,0.019780251055584834,0.5974499664177024,0.014083356027325546,277.8,10.02796090937734,154.4,12.41933975700802,69.0,11.0,1.0,2.0,entropy,
28,28,rf,random,0.6306,0.008089499366462681,0.6600006180006528,0.013408248124257272,0.5321584123213174,0.0094987328510154,0.5891011100916751,0.007248452789044247,264.8,4.621688003316537,136.6,8.867919710958146,307.0,5.0,2.0,7.0,gini,balanced
29,29,rf,random,0.6344000000000001,0.0088453377549984,0.6746916158938434,0.009096240170934878,0.5120393040976784,0.01971640982037709,0.5820714271474984,0.015100938728139888,254.8,10.047885349664377,122.8,4.354308211415448,421.0,5.0,1.0,7.0,entropy,
30,30,rf,random,0.6454,0.017211623979160148,0.6696513714826077,0.020655590369144276,0.5675345244155697,0.021336136986075394,0.614249527314871,0.019305421158539986,282.4,10.480458005259122,139.4,10.384603988597735,343.0,8.0,2.0,7.0,gini,balanced
31,31,rf,random,0.6352,0.023701476747240897,0.6669017890018315,0.024313663694334825,0.5313285334496942,0.039057585049569965,0.5911880896940251,0.033225493835084705,264.4,19.59183503401353,131.6,6.651315659326356,260.0,4.0,4.0,2.0,entropy,balanced
32,32,rf,random,0.6276,0.01167218916913191,0.658208064988726,0.015106880030394787,0.5237230612591209,0.016241799051375596,0.5831974128501972,0.014043643993590914,260.6,7.9397732965116825,135.4,8.114185110040317,265.0,5.0,4.0,7.0,gini,balanced
33,33,rf,random,0.6294000000000001,0.009090654541890819,0.6545210577778551,0.012334509607012803,0.5409808247072798,0.018136791216275445,0.5921689238575404,0.012564095781235718,269.2,9.26066952223218,142.2,8.328265125462806,70.0,6.0,4.0,2.0,gini,
34,34,rf,random,0.649,0.018417383093154157,0.6766352266218815,0.021251439582099775,0.5638917844415893,0.021827960673158106,0.6151285452211185,0.02171841623426223,280.6,11.056219968868202,134.0,7.8230428862431785,467.0,9.0,3.0,4.0,gini,balanced
35,35,rf,random,0.6372,0.018389127222356163,0.6644023675026521,0.0181393801736089,0.5466033146671192,0.03583748194421206,0.5993772754536043,0.027358905271161388,272.0,17.988885457415087,137.2,8.49470423263812,251.0,9.0,4.0,6.0,gini,
36,36,rf,random,0.638,0.008831760866327854,0.6607269240907039,0.011852811263751333,0.560687013648154,0.01607325691060457,0.6064401442718994,0.010762668687052016,279.0,8.07465169527454,143.4,8.593020423576334,183.0,9.0,3.0,8.0,gini,balanced
37,37,rf,random,0.6278,0.01702233826476259,0.6588113214198102,0.012289275391188794,0.5213206952558725,0.047097742524100324,0.581125654807256,0.03407959074879411,259.4,23.346091750012462,134.0,9.033271832508971,449.0,5.0,4.0,6.0,gini,
38,38,rf,random,0.647,0.023630488780387107,0.6691755199228698,0.02118295769394735,0.5727489434599565,0.046276249955317254,0.616697945731333,0.03521774632208193,285.0,23.047776465420693,140.4,7.605261336732617,467.0,10.0,4.0,7.0,entropy,balanced
39,39,rf,random,0.6358,0.01262378707044761,0.6697578870580808,0.017231678375438403,0.5297318044815075,0.026175214051763034,0.5911529302426871,0.018013019046283933,263.6,13.139254164525473,130.2,11.617228585166083,443.0,7.0,2.0,3.0,entropy,
40,40,rf,random,0.6404,0.009687104830649877,0.6616145519442369,0.007371690433479243,0.5679539081880843,0.034300982052626494,0.6106378439785236,0.020009956746504295,282.6,16.835676404587964,144.6,10.091580649234292,376.0,11.0,4.0,9.0,gini,balanced
41,41,rf,random,0.6450000000000001,0.015479018056711492,0.6720933470565778,0.02035373604760307,0.5602854072224511,0.0171584966242465,0.6109867791808519,0.016371093731155716,278.8,8.611620056644394,136.2,11.034491379306976,498.0,10.0,4.0,6.0,entropy,balanced
