trial_id,timestamp_utc,model_type,ranking,random_seed,score,k,N,threshold,tp,fp,p_oof_mean,features,hyperparameters
11,2026-06-05T11:16:32.078962+00:00,xgb,ranking_extra,11,4915,3,1000,0.6524512767791748,701,299,0.4978588819503784,"[""V176"", ""V255"", ""V191""]","{""n_estimators"": 365, ""learning_rate"": 0.07481417278284423, ""max_depth"": 3, ""subsample"": 0.7215074738443041, ""colsample_bytree"": 0.9159556794856005, ""min_child_weight"": 1, ""reg_alpha"": 0.02517172841774562, ""reg_lambda"": 1.918416019686024}"
12,2026-06-05T11:16:45.271019+00:00,xgb,ranking_extra,12,4885,6,997,0.6737505793571472,738,259,0.4972969591617584,"[""V176"", ""V255"", ""V191"", ""V224"", ""V215"", ""V483""]","{""n_estimators"": 291, ""learning_rate"": 0.032921286223143685, ""max_depth"": 4, ""subsample"": 0.5970578108911735, ""colsample_bytree"": 0.9631414801634982, ""min_child_weight"": 8, ""reg_alpha"": 0.4854270981677824, ""reg_lambda"": 0.5255616291812173}"
13,2026-06-05T11:16:57.612929+00:00,xgb,ranking_extra,13,4645,3,1000,0.6775650978088379,683,317,0.49803587794303894,"[""V176"", ""V255"", ""V191""]","{""n_estimators"": 255, ""learning_rate"": 0.14100745447731072, ""max_depth"": 4, ""subsample"": 0.5432171394442744, ""colsample_bytree"": 0.8618009016460737, ""min_child_weight"": 1, ""reg_alpha"": 0.918747008099885, ""reg_lambda"": 2.3014297082340245}"
14,2026-06-05T11:17:26.889213+00:00,xgb,ranking_extra,14,4495,6,1000,0.7379825711250305,713,287,0.4977344274520874,"[""V176"", ""V255"", ""V191"", ""V224"", ""V215"", ""V483""]","{""n_estimators"": 276, ""learning_rate"": 0.06563118300523685, ""max_depth"": 9, ""subsample"": 0.9464913456356123, ""colsample_bytree"": 0.5895767397157889, ""min_child_weight"": 4, ""reg_alpha"": 0.7516615138131563, ""reg_lambda"": 1.7146866884161012}"
15,2026-06-05T11:17:52.084094+00:00,xgb,ranking_extra,15,4165,3,997,0.7314614653587341,650,347,0.49748721718788147,"[""V176"", ""V255"", ""V191""]","{""n_estimators"": 207, ""learning_rate"": 0.16828401577453878, ""max_depth"": 9, ""subsample"": 0.9352138428624064, ""colsample_bytree"": 0.504023474264909, ""min_child_weight"": 1, ""reg_alpha"": 0.22199405367014335, ""reg_lambda"": 1.1388510960084859}"
16,2026-06-05T11:18:03.736044+00:00,xgb,ranking_extra,16,4925,3,989,0.6321876645088196,698,291,0.4966689348220825,"[""V176"", ""V255"", ""V191""]","{""n_estimators"": 345, ""learning_rate"": 0.05683438873814977, ""max_depth"": 3, ""subsample"": 0.6807692230441115, ""colsample_bytree"": 0.637700464303206, ""min_child_weight"": 6, ""reg_alpha"": 0.02495303232907431, ""reg_lambda"": 2.144596193797504}"
17,2026-06-05T11:18:27.591388+00:00,xgb,ranking_extra,17,4535,6,998,0.7408153414726257,715,283,0.49798035621643066,"[""V176"", ""V255"", ""V191"", ""V224"", ""V215"", ""V483""]","{""n_estimators"": 269, ""learning_rate"": 0.0789984238779135, ""max_depth"": 8, ""subsample"": 0.7753507282905905, ""colsample_bytree"": 0.5228009750664031, ""min_child_weight"": 5, ""reg_alpha"": 0.22308094169128878, ""reg_lambda"": 1.877452323642713}"
18,2026-06-05T11:18:47.713956+00:00,xgb,ranking_extra,18,4570,3,1000,0.6550130248069763,678,322,0.49718940258026123,"[""V176"", ""V255"", ""V191""]","{""n_estimators"": 211, ""learning_rate"": 0.057266665768534036, ""max_depth"": 9, ""subsample"": 0.5957603934737474, ""colsample_bytree"": 0.5339501790956457, ""min_child_weight"": 7, ""reg_alpha"": 0.41022325051079334, ""reg_lambda"": 0.7059877162802353}"
19,2026-06-05T11:19:24.788566+00:00,xgb,ranking_extra,19,4635,6,999,0.7398138046264648,722,277,0.5025691390037537,"[""V176"", ""V255"", ""V191"", ""V224"", ""V215"", ""V483""]","{""n_estimators"": 398, ""learning_rate"": 0.04140161511166397, ""max_depth"": 8, ""subsample"": 0.939300735460776, ""colsample_bytree"": 0.5909201126857673, ""min_child_weight"": 3, ""reg_alpha"": 0.2039724048237226, ""reg_lambda"": 0.523013467581595}"
20,2026-06-05T11:19:35.715335+00:00,xgb,ranking_extra,20,4755,4,998,0.669074296951294,703,295,0.4971676170825958,"[""V176"", ""V255"", ""V191"", ""V224""]","{""n_estimators"": 193, ""learning_rate"": 0.09457023444911432, ""max_depth"": 5, ""subsample"": 0.6234689865831635, ""colsample_bytree"": 0.5690658437381597, ""min_child_weight"": 3, ""reg_alpha"": 0.08299956500689287, ""reg_lambda"": 1.8439541625609333}"
21,2026-06-05T11:19:55.461920+00:00,xgb,ranking_extra,21,4510,3,1000,0.6737881302833557,674,326,0.4973573386669159,"[""V176"", ""V255"", ""V191""]","{""n_estimators"": 371, ""learning_rate"": 0.17316184098817117, ""max_depth"": 5, ""subsample"": 0.907918738653842, ""colsample_bytree"": 0.5179447928084266, ""min_child_weight"": 8, ""reg_alpha"": 0.95045165254683, ""reg_lambda"": 1.8457313108222326}"
22,2026-06-05T11:20:06.491990+00:00,xgb,ranking_extra,22,4875,3,999,0.6477431654930115,698,301,0.49845391511917114,"[""V176"", ""V255"", ""V191""]","{""n_estimators"": 307, ""learning_rate"": 0.07336644896847253, ""max_depth"": 3, ""subsample"": 0.5180738382846721, ""colsample_bytree"": 0.9757994905334814, ""min_child_weight"": 3, ""reg_alpha"": 0.0507732566953768, ""reg_lambda"": 1.1045437879292337}"
23,2026-06-05T11:20:24.669273+00:00,xgb,ranking_extra,23,4380,3,999,0.6922761797904968,665,334,0.49775370955467224,"[""V176"", ""V255"", ""V191""]","{""n_estimators"": 232, ""learning_rate"": 0.10225215926450489, ""max_depth"": 7, ""subsample"": 0.8187395776032731, ""colsample_bytree"": 0.8900170891402719, ""min_child_weight"": 9, ""reg_alpha"": 0.3388639606037004, ""reg_lambda"": 1.0410656665956624}"
24,2026-06-05T11:20:32.610239+00:00,xgb,ranking_extra,24,4735,3,1000,0.6481114625930786,689,311,0.4970318377017975,"[""V176"", ""V255"", ""V191""]","{""n_estimators"": 183, ""learning_rate"": 0.13036456877026253, ""max_depth"": 4, ""subsample"": 0.8827298796984535, ""colsample_bytree"": 0.6411979219835564, ""min_child_weight"": 8, ""reg_alpha"": 0.18399514382436277, ""reg_lambda"": 0.6996402351922164}"
25,2026-06-05T11:20:45.303773+00:00,xgb,ranking_extra,25,4925,3,998,0.6427512168884277,701,297,0.49727514386177063,"[""V176"", ""V255"", ""V191""]","{""n_estimators"": 292, ""learning_rate"": 0.03792819298788975, ""max_depth"": 4, ""subsample"": 0.6100336498914258, ""colsample_bytree"": 0.680528176982029, ""min_child_weight"": 5, ""reg_alpha"": 0.7871809005473235, ""reg_lambda"": 1.4481023895196166}"
26,2026-06-05T11:21:07.087182+00:00,xgb,ranking_extra,26,4195,4,999,0.763026773929596,666,333,0.5000385046005249,"[""V176"", ""V255"", ""V191"", ""V224""]","{""n_estimators"": 232, ""learning_rate"": 0.13440989611552312, ""max_depth"": 8, ""subsample"": 0.5494121133756311, ""colsample_bytree"": 0.5904122755344962, ""min_child_weight"": 3, ""reg_alpha"": 0.11737554713471554, ""reg_lambda"": 1.86993748874827}"
27,2026-06-05T11:21:45.196180+00:00,xgb,ranking_extra,27,4260,6,999,0.7799727320671082,697,302,0.4977547824382782,"[""V176"", ""V255"", ""V191"", ""V224"", ""V215"", ""V483""]","{""n_estimators"": 362, ""learning_rate"": 0.0742374740931738, ""max_depth"": 9, ""subsample"": 0.8946103680854298, ""colsample_bytree"": 0.9352810312379117, ""min_child_weight"": 5, ""reg_alpha"": 0.22611233047772372, ""reg_lambda"": 2.0015694572954197}"
28,2026-06-05T11:21:49.718172+00:00,xgb,ranking_extra,28,4990,6,1000,0.6665453314781189,746,254,0.4965118169784546,"[""V176"", ""V255"", ""V191"", ""V224"", ""V215"", ""V483""]","{""n_estimators"": 119, ""learning_rate"": 0.10212022596737415, ""max_depth"": 3, ""subsample"": 0.7339788372367739, ""colsample_bytree"": 0.6922940030074893, ""min_child_weight"": 2, ""reg_alpha"": 0.8409693307667548, ""reg_lambda"": 2.2570994676607126}"
29,2026-06-05T11:22:38.468875+00:00,xgb,ranking_extra,29,4420,6,1000,0.7882967591285706,708,292,0.4977785050868988,"[""V176"", ""V255"", ""V191"", ""V224"", ""V215"", ""V483""]","{""n_estimators"": 357, ""learning_rate"": 0.05562346409399763, ""max_depth"": 9, ""subsample"": 0.5624835460046205, ""colsample_bytree"": 0.6987961843500585, ""min_child_weight"": 1, ""reg_alpha"": 0.5109929816531131, ""reg_lambda"": 0.86538671683165}"
30,2026-06-05T11:22:49.610382+00:00,xgb,ranking_extra,30,4835,4,1000,0.6462465524673462,709,291,0.49726757407188416,"[""V176"", ""V255"", ""V191"", ""V224""]","{""n_estimators"": 336, ""learning_rate"": 0.08197486177823288, ""max_depth"": 3, ""subsample"": 0.8816186021651424, ""colsample_bytree"": 0.7263595287997057, ""min_child_weight"": 6, ""reg_alpha"": 0.33095996623214907, ""reg_lambda"": 2.2092189021245403}"
