trial_id,timestamp_utc,model_type,ranking,random_seed,score,k,N,threshold,tp,fp,p_oof_mean,features,hyperparameters
324,2026-06-05T14:39:54.501401+00:00,lgbm,ranking_xgb,324,4260,8,1000,0.8433564503498119,724,276,0.49365483390450027,"[""V11"", ""V160"", ""V255"", ""V176"", ""V191"", ""V224"", ""V215"", ""V380""]","{""n_estimators"": 284, ""learning_rate"": 0.12483944972270741, ""num_leaves"": 64, ""min_child_samples"": 46, ""colsample_bytree"": 0.937740289742661, ""reg_alpha"": 0.9759942405546389, ""reg_lambda"": 1.6578988991062098}"
325,2026-06-05T14:40:19.322950+00:00,lgbm,ranking_xgb,325,4595,7,1000,0.7489669779336571,733,267,0.4958320307799413,"[""V11"", ""V160"", ""V255"", ""V176"", ""V191"", ""V224"", ""V215""]","{""n_estimators"": 253, ""learning_rate"": 0.06827636485619218, ""num_leaves"": 36, ""min_child_samples"": 45, ""colsample_bytree"": 0.6524737747152977, ""reg_alpha"": 0.08895770161654826, ""reg_lambda"": 1.6096209771872427}"
326,2026-06-05T14:41:10.967576+00:00,lgbm,ranking_xgb,326,4220,9,998,0.9234196631972762,734,264,0.49523999107629013,"[""V11"", ""V160"", ""V255"", ""V176"", ""V191"", ""V224"", ""V215"", ""V380"", ""V342""]","{""n_estimators"": 285, ""learning_rate"": 0.17715728195684363, ""num_leaves"": 67, ""min_child_samples"": 19, ""colsample_bytree"": 0.8685250608630399, ""reg_alpha"": 0.01541218757451357, ""reg_lambda"": 2.2317931173799104}"
327,2026-06-05T14:42:02.529419+00:00,lgbm,ranking_xgb,327,4170,2,1000,0.6538116024669406,638,362,0.4977556045743937,"[""V11"", ""V160""]","{""n_estimators"": 253, ""learning_rate"": 0.14558400711401823, ""num_leaves"": 99, ""min_child_samples"": 26, ""colsample_bytree"": 0.6551883888308643, ""reg_alpha"": 0.6248661922251587, ""reg_lambda"": 1.2361134028759446}"
328,2026-06-05T14:42:30.911191+00:00,lgbm,ranking_xgb,328,4450,9,1000,0.8060344602867965,750,250,0.49341777134808534,"[""V11"", ""V160"", ""V255"", ""V176"", ""V191"", ""V224"", ""V215"", ""V380"", ""V342""]","{""n_estimators"": 154, ""learning_rate"": 0.08801859214613672, ""num_leaves"": 73, ""min_child_samples"": 34, ""colsample_bytree"": 0.8398756843981485, ""reg_alpha"": 0.028971866059812834, ""reg_lambda"": 1.24780779400087}"
329,2026-06-05T14:43:06.446095+00:00,lgbm,ranking_xgb,329,4640,7,1000,0.7441926007856312,736,264,0.4989501128742655,"[""V11"", ""V160"", ""V255"", ""V176"", ""V191"", ""V224"", ""V215""]","{""n_estimators"": 184, ""learning_rate"": 0.048946298869842406, ""num_leaves"": 73, ""min_child_samples"": 11, ""colsample_bytree"": 0.7219792855729827, ""reg_alpha"": 0.055872990428564195, ""reg_lambda"": 0.6283296781601235}"
330,2026-06-05T14:43:57.110005+00:00,lgbm,ranking_xgb,330,4360,9,1000,0.8302349212173397,744,256,0.4919885878323809,"[""V11"", ""V160"", ""V255"", ""V176"", ""V191"", ""V224"", ""V215"", ""V380"", ""V342""]","{""n_estimators"": 246, ""learning_rate"": 0.08864544253490902, ""num_leaves"": 84, ""min_child_samples"": 27, ""colsample_bytree"": 0.9293293550039676, ""reg_alpha"": 0.7499228969963815, ""reg_lambda"": 1.4303544859523236}"
331,2026-06-05T14:44:43.749470+00:00,lgbm,ranking_xgb,331,4445,7,1000,0.7597758878048279,723,277,0.49377637633156535,"[""V11"", ""V160"", ""V255"", ""V176"", ""V191"", ""V224"", ""V215""]","{""n_estimators"": 321, ""learning_rate"": 0.059485532846810706, ""num_leaves"": 64, ""min_child_samples"": 44, ""colsample_bytree"": 0.5058899539825923, ""reg_alpha"": 0.7519816998518797, ""reg_lambda"": 2.3667683164958344}"
332,2026-06-05T14:45:08.307051+00:00,lgbm,ranking_xgb,332,4725,5,997,0.702048584194323,714,283,0.49782428087989117,"[""V11"", ""V160"", ""V255"", ""V176"", ""V191""]","{""n_estimators"": 253, ""learning_rate"": 0.04739872485408747, ""num_leaves"": 28, ""min_child_samples"": 42, ""colsample_bytree"": 0.6234827772110849, ""reg_alpha"": 0.08933988911643365, ""reg_lambda"": 1.8924170410315773}"
333,2026-06-05T14:45:26.023802+00:00,lgbm,ranking_xgb,333,4590,5,1000,0.747638255071424,706,294,0.5009497191818425,"[""V11"", ""V160"", ""V255"", ""V176"", ""V191""]","{""n_estimators"": 147, ""learning_rate"": 0.13375634256385313, ""num_leaves"": 42, ""min_child_samples"": 14, ""colsample_bytree"": 0.6318597604708351, ""reg_alpha"": 0.3175599739074225, ""reg_lambda"": 1.0115065246308381}"
334,2026-06-05T14:46:31.648058+00:00,lgbm,ranking_xgb,334,4210,10,999,0.9235121317601863,747,252,0.49358030085536764,"[""V11"", ""V160"", ""V255"", ""V176"", ""V191"", ""V224"", ""V215"", ""V380"", ""V342"", ""V117""]","{""n_estimators"": 368, ""learning_rate"": 0.13934260918485103, ""num_leaves"": 71, ""min_child_samples"": 29, ""colsample_bytree"": 0.524151832874745, ""reg_alpha"": 0.10453018817247084, ""reg_lambda"": 0.6948750312327308}"
335,2026-06-05T14:47:11.787447+00:00,lgbm,ranking_xgb,335,4275,8,1000,0.8611213808088698,725,275,0.49541024507733283,"[""V11"", ""V160"", ""V255"", ""V176"", ""V191"", ""V224"", ""V215"", ""V380""]","{""n_estimators"": 230, ""learning_rate"": 0.1721652585631072, ""num_leaves"": 92, ""min_child_samples"": 37, ""colsample_bytree"": 0.682356782892898, ""reg_alpha"": 0.33445764549226176, ""reg_lambda"": 1.8932052675343558}"
336,2026-06-05T14:48:10.773258+00:00,lgbm,ranking_xgb,336,4195,9,1000,0.8695283455987403,733,267,0.4959520741997554,"[""V11"", ""V160"", ""V255"", ""V176"", ""V191"", ""V224"", ""V215"", ""V380"", ""V342""]","{""n_estimators"": 349, ""learning_rate"": 0.15814355808743813, ""num_leaves"": 70, ""min_child_samples"": 36, ""colsample_bytree"": 0.5215735862193637, ""reg_alpha"": 0.752875668757888, ""reg_lambda"": 1.6816251097233021}"
337,2026-06-05T14:48:19.313151+00:00,lgbm,ranking_xgb,337,4710,6,999,0.7162972897909266,727,272,0.499130070860619,"[""V11"", ""V160"", ""V255"", ""V176"", ""V191"", ""V224""]","{""n_estimators"": 128, ""learning_rate"": 0.16448554749680913, ""num_leaves"": 20, ""min_child_samples"": 14, ""colsample_bytree"": 0.6151899831800524, ""reg_alpha"": 0.9538727732229593, ""reg_lambda"": 1.1773938045529673}"
338,2026-06-05T14:49:14.021042+00:00,lgbm,ranking_xgb,338,4255,9,994,0.839129922755448,735,259,0.494194744815113,"[""V11"", ""V160"", ""V255"", ""V176"", ""V191"", ""V224"", ""V215"", ""V380"", ""V342""]","{""n_estimators"": 360, ""learning_rate"": 0.09822560074206524, ""num_leaves"": 79, ""min_child_samples"": 43, ""colsample_bytree"": 0.6826725957741444, ""reg_alpha"": 0.9580571892115066, ""reg_lambda"": 1.7571444711024984}"
339,2026-06-05T14:49:32.363468+00:00,lgbm,ranking_xgb,339,4775,7,1000,0.7213421505215727,745,255,0.4957771898618621,"[""V11"", ""V160"", ""V255"", ""V176"", ""V191"", ""V224"", ""V215""]","{""n_estimators"": 179, ""learning_rate"": 0.060672963964680054, ""num_leaves"": 35, ""min_child_samples"": 46, ""colsample_bytree"": 0.7594947318574614, ""reg_alpha"": 0.2701087529531748, ""reg_lambda"": 0.9172166302097711}"
340,2026-06-05T14:50:14.273860+00:00,lgbm,ranking_xgb,340,4520,9,998,0.7553676527951758,754,244,0.4942792045290513,"[""V11"", ""V160"", ""V255"", ""V176"", ""V191"", ""V224"", ""V215"", ""V380"", ""V342""]","{""n_estimators"": 218, ""learning_rate"": 0.041814869387014356, ""num_leaves"": 76, ""min_child_samples"": 32, ""colsample_bytree"": 0.8293634411791868, ""reg_alpha"": 0.5929214133503339, ""reg_lambda"": 1.2544944141035241}"
341,2026-06-05T14:50:51.360140+00:00,lgbm,ranking_xgb,341,4430,7,1000,0.7753508315781433,722,278,0.49174663711423466,"[""V11"", ""V160"", ""V255"", ""V176"", ""V191"", ""V224"", ""V215""]","{""n_estimators"": 232, ""learning_rate"": 0.07251193885324253, ""num_leaves"": 69, ""min_child_samples"": 43, ""colsample_bytree"": 0.6715941074514055, ""reg_alpha"": 0.49375258600106375, ""reg_lambda"": 1.022606620917708}"
342,2026-06-05T14:51:24.047770+00:00,lgbm,ranking_xgb,342,4660,7,999,0.7477858542409368,737,262,0.496679993324066,"[""V11"", ""V160"", ""V255"", ""V176"", ""V191"", ""V224"", ""V215""]","{""n_estimators"": 215, ""learning_rate"": 0.07667615435251432, ""num_leaves"": 43, ""min_child_samples"": 12, ""colsample_bytree"": 0.8489916955659383, ""reg_alpha"": 0.6781478734094868, ""reg_lambda"": 1.9455336154871434}"
