trial_id,timestamp_utc,model_type,ranking,random_seed,score,k,N,threshold,tp,fp,p_oof_mean,features,hyperparameters
63,2026-06-05T12:58:35.966718+00:00,rf,ranking_lgbm,63,5000,4,1000,0.5899842790741419,720,280,0.49883341970035217,"[""V380"", ""V215"", ""V342"", ""V255""]","{""n_estimators"": 68, ""max_depth"": 6, ""min_samples_leaf"": 1, ""min_samples_split"": 3, ""criterion"": ""gini"", ""class_weight"": ""balanced""}"
64,2026-06-05T12:59:12.686618+00:00,rf,ranking_lgbm,64,5060,7,1000,0.6498351443091808,764,236,0.49047964234826197,"[""V380"", ""V215"", ""V342"", ""V255"", ""V191"", ""V176"", ""V160""]","{""n_estimators"": 94, ""max_depth"": 11, ""min_samples_leaf"": 1, ""min_samples_split"": 5, ""criterion"": ""entropy"", ""class_weight"": null}"
65,2026-06-05T13:00:13.023100+00:00,rf,ranking_lgbm,65,4960,5,998,0.6499383739983092,730,268,0.49333132505008553,"[""V380"", ""V215"", ""V342"", ""V255"", ""V191""]","{""n_estimators"": 169, ""max_depth"": 11, ""min_samples_leaf"": 3, ""min_samples_split"": 8, ""criterion"": ""gini"", ""class_weight"": null}"
66,2026-06-05T13:02:14.423782+00:00,rf,ranking_lgbm,66,5085,5,1000,0.6353295105951049,739,261,0.4938102638939572,"[""V380"", ""V215"", ""V342"", ""V255"", ""V191""]","{""n_estimators"": 352, ""max_depth"": 10, ""min_samples_leaf"": 2, ""min_samples_split"": 9, ""criterion"": ""entropy"", ""class_weight"": null}"
67,2026-06-05T13:02:40.920539+00:00,rf,ranking_lgbm,67,5080,4,999,0.5708270966937591,725,274,0.49653953041274734,"[""V380"", ""V215"", ""V342"", ""V255""]","{""n_estimators"": 70, ""max_depth"": 5, ""min_samples_leaf"": 1, ""min_samples_split"": 9, ""criterion"": ""entropy"", ""class_weight"": null}"
68,2026-06-05T13:04:44.344873+00:00,rf,ranking_lgbm,68,5105,4,1000,0.5755312028040579,727,273,0.4965491479941872,"[""V380"", ""V215"", ""V342"", ""V255""]","{""n_estimators"": 373, ""max_depth"": 5, ""min_samples_leaf"": 2, ""min_samples_split"": 4, ""criterion"": ""gini"", ""class_weight"": null}"
69,2026-06-05T13:06:56.605387+00:00,rf,ranking_lgbm,69,4910,4,1000,0.6288345618817793,714,286,0.49566590754853407,"[""V380"", ""V215"", ""V342"", ""V255""]","{""n_estimators"": 369, ""max_depth"": 11, ""min_samples_leaf"": 3, ""min_samples_split"": 9, ""criterion"": ""gini"", ""class_weight"": ""balanced""}"
70,2026-06-05T13:07:36.409055+00:00,rf,ranking_lgbm,70,4985,4,1000,0.5687568096800886,719,281,0.49917342094130035,"[""V380"", ""V215"", ""V342"", ""V255""]","{""n_estimators"": 104, ""max_depth"": 4, ""min_samples_leaf"": 4, ""min_samples_split"": 3, ""criterion"": ""gini"", ""class_weight"": ""balanced""}"
71,2026-06-05T13:09:43.960122+00:00,rf,ranking_lgbm,71,5160,4,998,0.5712139743866346,730,268,0.49638400903241164,"[""V380"", ""V215"", ""V342"", ""V255""]","{""n_estimators"": 384, ""max_depth"": 5, ""min_samples_leaf"": 3, ""min_samples_split"": 4, ""criterion"": ""entropy"", ""class_weight"": null}"
72,2026-06-05T13:10:39.784374+00:00,rf,ranking_lgbm,72,4925,7,1000,0.6337247188744228,755,245,0.4933091589421283,"[""V380"", ""V215"", ""V342"", ""V255"", ""V191"", ""V176"", ""V160""]","{""n_estimators"": 157, ""max_depth"": 9, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""criterion"": ""gini"", ""class_weight"": null}"
73,2026-06-05T13:12:27.845717+00:00,rf,ranking_lgbm,73,5160,4,998,0.5788454385985645,730,268,0.49596813374762877,"[""V380"", ""V215"", ""V342"", ""V255""]","{""n_estimators"": 325, ""max_depth"": 5, ""min_samples_leaf"": 3, ""min_samples_split"": 4, ""criterion"": ""gini"", ""class_weight"": null}"
